customerID,MonthlyCharges,tenure,CLV,CustomerSegment
1697-NVVGY,66.4,19,1261.6000000000001,Medium Value
7854-EKTJL,19.6,2,39.2,Low Value
8464-EETCQ,18.8,57,1071.6000000000001,Medium Value
2419-FSORS,108.4,72,7804.8,High Value
8132-YPVBX,85.95,6,515.7,Low Value
9102-IAYHT,85.45,17,1452.65,Medium Value
6754-LZUKA,80.9,61,4934.900000000001,High Value
3422-LYEPQ,71.0,1,71.0,Low Value
8099-MZPUJ,111.8,48,5366.4,High Value
0787-LHDYT,20.6,16,329.6,Low Value
2642-DTVCO,85.05,9,765.4499999999999,Medium Value
0374-IOEGQ,44.6,3,133.8,Low Value
4361-JEIVL,44.4,1,44.4,Low Value
3197-NNYNB,105.1,65,6831.5,High Value
3396-DKDEL,115.15,70,8060.5,High Value
1752-OZXFY,59.8,60,3588.0,High Value
9066-QRSDU,26.3,69,1814.7,Medium Value
9112-WSNPU,70.55,35,2469.25,Medium Value
9867-NNXLC,20.05,22,441.1,Low Value
5321-NTRKC,79.85,66,5270.099999999999,High Value
1363-TXLSL,70.3,1,70.3,Low Value
9507-EXLTT,79.35,1,79.35,Low Value
3161-GETRM,90.05,34,3061.7,High Value
0402-OAMEN,24.45,72,1760.3999999999999,Medium Value
6933-VLYFX,59.95,31,1858.45,Medium Value
6754-WKSHP,25.35,30,760.5,Medium Value
9846-GKXAS,90.8,9,817.1999999999999,Medium Value
6017-PPLPX,70.45,20,1409.0,Medium Value
4976-LNFVV,34.3,19,651.6999999999999,Low Value
5055-MGMGF,105.05,65,6828.25,High Value
4641-FROLU,19.3,30,579.0,Low Value
2862-JVEOY,19.15,6,114.89999999999999,Low Value
2969-QWUBZ,51.4,2,102.8,Low Value
9822-BIIGN,71.85,53,3808.0499999999997,High Value
2077-MPJQO,75.4,7,527.8000000000001,Low Value
1534-OULXE,49.7,61,3031.7000000000003,High Value
7136-RVDTZ,45.25,70,3167.5,High Value
2971-SGAFL,78.75,13,1023.75,Medium Value
1480-IVEVR,81.6,35,2856.0,High Value
2905-KFQUV,70.4,2,140.8,Low Value
4581-SSPWD,75.8,3,227.39999999999998,Low Value
3370-HXOPH,76.1,3,228.29999999999998,Low Value
9391-YZEJW,94.0,62,5828.0,High Value
9958-MEKUC,103.95,72,7484.400000000001,High Value
0281-CNTZX,19.95,63,1256.85,Medium Value
6927-WTFIV,71.3,20,1426.0,Medium Value
4118-CEVPF,110.8,35,3878.0,High Value
3398-ZOUAA,69.1,21,1451.1,Medium Value
9114-VEPUF,96.1,62,5958.2,High Value
7876-BEUTG,48.8,15,732.0,Medium Value
2338-BQEZT,50.55,55,2780.25,High Value
9873-MNDKV,44.65,11,491.15,Low Value
0378-NHQXU,88.25,17,1500.25,Medium Value
8241-JUIQO,19.45,61,1186.45,Medium Value
2194-IIQOF,89.3,71,6340.3,High Value
4512-ZUIYL,70.0,2,140.0,Low Value
9631-RXVJM,19.25,35,673.75,Low Value
9584-EXCDZ,70.5,17,1198.5,Medium Value
7969-AULMZ,97.35,21,2044.35,Medium Value
5093-FEGLU,19.65,47,923.55,Medium Value
2621-UDNLU,20.85,3,62.550000000000004,Low Value
7526-IVLYU,19.65,3,58.949999999999996,Low Value
2428-HYUNX,19.35,44,851.4000000000001,Medium Value
9214-EKVXR,44.0,1,44.0,Low Value
3410-MHHUM,94.4,44,4153.6,High Value
0568-ONFPC,25.9,5,129.5,Low Value
0733-VUNUW,55.65,24,1335.6,Medium Value
4550-EVXNY,69.65,1,69.65,Low Value
2122-YWVYA,75.4,18,1357.2,Medium Value
2968-SSGAA,100.6,10,1006.0,Medium Value
2296-DKZFP,71.0,65,4615.0,High Value
4844-JJWUY,86.0,1,86.0,Low Value
6777-TGHTM,106.95,53,5668.35,High Value
8909-BOLNL,21.2,3,63.599999999999994,Low Value
6603-YRDCJ,61.05,33,2014.6499999999999,Medium Value
3538-WZPHD,29.6,3,88.80000000000001,Low Value
3229-USWAR,79.95,34,2718.3,Medium Value
2138-VFAPZ,19.7,14,275.8,Low Value
6131-JLWZM,20.3,13,263.90000000000003,Low Value
4785-QRJHC,59.9,46,2755.4,High Value
0269-XFESX,24.35,23,560.0500000000001,Low Value
1709-EJDOX,19.75,47,928.25,Medium Value
4316-XCSLJ,50.3,17,855.0999999999999,Medium Value
8610-WFCJF,95.6,49,4684.4,High Value
9693-XMUOB,50.25,59,2964.75,High Value
0383-CLDDA,85.35,69,5889.15,High Value
4905-JEFDW,41.6,11,457.6,Low Value
2709-UQGNP,51.65,10,516.5,Low Value
3549-ZTMNH,24.0,12,288.0,Low Value
7881-INRLC,100.85,45,4538.25,High Value
8033-ATFAS,59.85,39,2334.15,Medium Value
1635-NZATJ,25.45,71,1806.95,Medium Value
0562-HKHML,23.9,71,1696.8999999999999,Medium Value
8277-RVRSV,24.15,33,796.9499999999999,Medium Value
9943-VSZUV,75.7,67,5071.900000000001,High Value
0117-LFRMW,40.2,37,1487.4,Medium Value
6172-FECYY,84.5,49,4140.5,High Value
7054-ENNGU,50.85,9,457.65000000000003,Low Value
1455-HFBXA,91.6,52,4763.2,High Value
9402-CXWPL,98.9,70,6923.0,High Value
1628-BIZYP,85.0,1,85.0,Low Value
1965-AKTSX,78.95,14,1105.3,Medium Value
0082-LDZUE,44.3,1,44.3,Low Value
4786-UKSNZ,20.2,1,20.2,Low Value
5343-SGUBI,80.2,52,4170.400000000001,High Value
0856-NAOES,60.9,6,365.4,Low Value
1976-AZZPJ,34.2,7,239.40000000000003,Low Value
7248-VZQLC,85.2,47,4004.4,High Value
6156-UZDLF,87.15,26,2265.9,Medium Value
3099-OONVS,54.3,25,1357.5,Medium Value
9500-WBGRP,19.1,69,1317.9,Medium Value
5183-KLYEM,112.75,72,8118.0,High Value
5144-PQCDZ,19.95,4,79.8,Low Value
8514-VZHEB,19.5,59,1150.5,Medium Value
6625-IUTTT,65.55,67,4391.849999999999,High Value
9355-NPPFS,78.8,26,2048.7999999999997,Medium Value
0068-FIGTF,78.2,27,2111.4,Medium Value
5965-GGPRW,105.25,72,7578.0,High Value
8035-PWSEV,89.25,6,535.5,Low Value
2236-HILPA,20.65,62,1280.3,Medium Value
1840-BIUOG,68.7,20,1374.0,Medium Value
1356-MKYSK,78.65,6,471.90000000000003,Low Value
6080-LNESI,24.75,51,1262.25,Medium Value
1830-IPXVJ,19.75,61,1204.75,Medium Value
5828-DWPIL,89.1,62,5524.2,High Value
8398-TBIYD,84.7,72,6098.400000000001,High Value
0011-IGKFF,98.0,13,1274.0,Medium Value
4192-GORJT,94.45,5,472.25,Low Value
6496-SLWHQ,105.0,3,315.0,Low Value
9912-GVSEQ,93.85,26,2440.1,Medium Value
2931-FSOHN,59.9,13,778.6999999999999,Medium Value
9418-RUKPH,19.95,38,758.1,Medium Value
5383-MMTWC,84.0,8,672.0,Low Value
9971-ZWPBF,108.9,34,3702.6000000000004,High Value
4712-AUQZO,33.6,18,604.8000000000001,Low Value
9711-FJTBX,85.85,56,4807.599999999999,High Value
2908-ZTPNF,34.85,36,1254.6000000000001,Medium Value
7240-ETPTR,48.75,9,438.75,Low Value
2202-CUYXZ,84.85,1,84.85,Low Value
5995-OIGLP,56.65,12,679.8,Medium Value
8421-WZOOW,95.3,57,5432.099999999999,High Value
6261-RCVNS,73.9,42,3103.8,High Value
7951-QKZPL,24.5,33,808.5,Medium Value
1414-YADCW,84.6,70,5922.0,High Value
8756-RDDLT,44.95,68,3056.6000000000004,High Value
2862-PFNIK,24.7,1,24.7,Low Value
5816-QVHRX,100.3,37,3711.1,High Value
4430-YHXGG,25.45,4,101.8,Low Value
6888-SBYAI,50.7,1,50.7,Low Value
7395-XWZOY,55.0,20,1100.0,Medium Value
7169-YWAMK,68.4,72,4924.8,High Value
3640-PHQXK,89.9,31,2786.9,High Value
6877-LGWXO,78.55,18,1413.8999999999999,Medium Value
6859-RKMZJ,55.05,11,605.55,Low Value
2729-VNVAP,19.8,33,653.4,Low Value
2957-JIRMN,84.45,62,5235.900000000001,High Value
2049-BAFNW,35.9,1,35.9,Low Value
3842-QTGDL,80.75,16,1292.0,Medium Value
7163-OCEQI,78.65,22,1730.3000000000002,Medium Value
9782-LGXMC,61.75,49,3025.75,High Value
5975-BAICR,63.7,36,2293.2000000000003,Medium Value
8019-ENHXU,99.45,42,4176.900000000001,High Value
5167-GBFRE,25.2,4,100.8,Low Value
9033-EOXWV,74.05,12,888.5999999999999,Medium Value
4673-KKSLS,87.6,31,2715.6,Medium Value
4853-OITSN,89.15,5,445.75,Low Value
9800-OUIGR,20.0,66,1320.0,Medium Value
1324-NLTJE,55.0,15,825.0,Medium Value
2324-EFHVG,104.4,64,6681.6,High Value
7094-MSZAO,20.05,10,200.5,Low Value
1522-VVDMG,89.75,7,628.25,Low Value
6907-CQGPN,34.3,29,994.6999999999999,Medium Value
0780-XNZFN,20.65,57,1177.05,Medium Value
0239-OXEXL,84.25,46,3875.5,High Value
2675-IJRGJ,19.65,53,1041.4499999999998,Medium Value
7049-GKVZY,79.85,17,1357.4499999999998,Medium Value
8577-QSOCG,20.2,38,767.6,Medium Value
3721-CNZHX,19.8,15,297.0,Low Value
0212-ISBBF,50.35,22,1107.7,Medium Value
9185-TQCVP,85.15,14,1192.1000000000001,Medium Value
3585-YNADK,74.6,57,4252.2,High Value
5271-DBYSJ,79.15,11,870.6500000000001,Medium Value
1099-GODLO,20.35,1,20.35,Low Value
6828-HMKWP,21.05,12,252.60000000000002,Low Value
5567-WSELE,94.6,3,283.79999999999995,Low Value
1472-TNCWL,94.7,36,3409.2000000000003,High Value
8063-RJYNF,94.25,16,1508.0,Medium Value
0687-ZVTHB,72.45,65,4709.25,High Value
2080-GKCWQ,74.95,2,149.9,Low Value
9661-ACXBS,105.2,42,4418.400000000001,High Value
2193-SFWQW,111.95,72,8060.400000000001,High Value
5656-JAMLX,19.85,62,1230.7,Medium Value
3462-BJQQA,89.75,6,538.5,Low Value
0442-TDYUO,20.05,48,962.4000000000001,Medium Value
6733-LRIZX,108.95,35,3813.25,High Value
9503-XJUME,19.65,52,1021.8,Medium Value
4367-NHWMM,24.9,1,24.9,Low Value
3727-RJMEO,82.85,6,497.09999999999997,Low Value
3779-OSWCF,93.2,71,6617.2,High Value
6736-DHUQI,84.8,67,5681.599999999999,High Value
3915-ODIYG,71.75,60,4305.0,High Value
1360-RCYRT,30.35,23,698.0500000000001,Medium Value
2724-FJDYW,54.85,39,2139.15,Medium Value
4451-RWASJ,19.5,15,292.5,Low Value
6646-VRFOL,103.85,53,5504.049999999999,High Value
3460-TJBWI,24.2,24,580.8,Low Value
5917-HBSDW,19.35,37,715.95,Medium Value
5685-IIXLY,83.6,5,418.0,Low Value
5671-UUNXD,100.65,50,5032.5,High Value
0956-ACVZC,94.1,54,5081.4,High Value
2325-NBPZG,74.55,3,223.64999999999998,Low Value
4250-ZBWLV,108.45,68,7374.6,High Value
4482-FTFFX,56.15,5,280.75,Low Value
8859-DZTGQ,20.35,33,671.5500000000001,Low Value
0440-MOGPM,80.55,41,3302.5499999999997,High Value
0020-JDNXP,61.25,34,2082.5,Medium Value
3752-CQSJI,20.45,13,265.84999999999997,Low Value
5025-GOOKI,18.9,20,378.0,Low Value
4698-KVLLG,19.6,51,999.6,Medium Value
5095-AESKG,91.5,3,274.5,Low Value
2887-JPYLU,45.2,41,1853.2,Medium Value
4770-QAZXN,19.45,13,252.85,Low Value
4896-CPRPF,25.45,35,890.75,Medium Value
1871-MOWRM,80.85,12,970.1999999999999,Medium Value
9714-EDSUC,94.9,4,379.6,Low Value
2027-OAQQC,49.05,43,2109.15,Medium Value
0282-NVSJS,29.3,12,351.6,Low Value
9090-SGQXL,105.3,68,7160.4,High Value
6595-YGXIT,88.95,25,2223.75,Medium Value
7353-YOWFP,20.25,7,141.75,Low Value
9835-ZIITK,110.85,66,7316.099999999999,High Value
8008-ESFLK,110.5,53,5856.5,High Value
7537-CBQUZ,109.4,63,6892.200000000001,High Value
1555-DJEQW,114.2,70,7994.0,High Value
5649-TJHOV,36.5,27,985.5,Medium Value
0519-XUZJU,70.75,1,70.75,Low Value
3363-EWLGO,19.95,5,99.75,Low Value
4750-UKWJK,19.6,37,725.2,Medium Value
6338-AVWCY,40.15,3,120.44999999999999,Low Value
1689-YQBYY,76.6,12,919.1999999999999,Medium Value
4487-ZYJZK,19.6,38,744.8000000000001,Medium Value
2959-FENLU,85.3,9,767.6999999999999,Medium Value
0708-LGSMF,65.85,13,856.05,Medium Value
9253-QXKBE,94.45,29,2739.05,Medium Value
7634-HLQJR,20.05,47,942.35,Medium Value
0487-RPVUM,99.4,61,6063.400000000001,High Value
4079-ULGFR,20.0,16,320.0,Low Value
2516-XSJKX,78.45,41,3216.4500000000003,High Value
0057-QBUQH,25.1,43,1079.3,Medium Value
9445-SZLCH,97.35,36,3504.6,High Value
6599-SFQVE,55.0,6,330.0,Low Value
8331-ZXFOE,71.1,58,4123.799999999999,High Value
4003-FUSHP,61.55,19,1169.45,Medium Value
0356-ERHVT,45.9,11,504.9,Low Value
7325-ENZFI,40.3,39,1571.6999999999998,Medium Value
4884-ZTHVF,87.1,8,696.8,Medium Value
3920-HIHMQ,49.5,26,1287.0,Medium Value
3055-OYMSE,73.8,53,3911.3999999999996,High Value
0613-WUXUM,19.2,70,1344.0,Medium Value
7568-PODML,45.3,1,45.3,Low Value
4458-KVRBJ,25.0,59,1475.0,Medium Value
5349-IECLD,94.95,2,189.9,Low Value
1397-XKKWR,35.3,7,247.09999999999997,Low Value
3945-GFWQL,44.55,12,534.5999999999999,Low Value
8097-OMULG,76.75,59,4528.25,High Value
6013-BHCAW,81.0,61,4941.0,High Value
0401-WDBXM,105.55,72,7599.599999999999,High Value
3387-PLKUI,18.8,13,244.4,Low Value
6096-EGVTU,24.9,64,1593.6,Medium Value
3797-VTIDR,23.45,1,23.45,Low Value
5081-NWSUP,64.9,10,649.0,Low Value
2580-ATZSQ,61.35,65,3987.75,High Value
8085-MSNLK,113.95,62,7064.900000000001,High Value
9691-HKOVS,90.15,55,4958.25,High Value
9881-VCZEP,54.1,25,1352.5,Medium Value
9526-BIHHD,29.7,1,29.7,Low Value
8757-TFHHJ,49.8,1,49.8,Low Value
4523-WXCEF,101.1,59,5964.9,High Value
1468-DEFNC,24.4,64,1561.6,Medium Value
5119-KEPFY,95.0,36,3420.0,High Value
8364-TRMMK,50.65,3,151.95,Low Value
0916-KNFAJ,69.9,61,4263.900000000001,High Value
8319-QBEHW,39.95,26,1038.7,Medium Value
3063-QFSZL,55.4,1,55.4,Low Value
8775-LHDJH,90.6,1,90.6,Low Value
9625-QNLUX,103.25,68,7021.0,High Value
3097-NQYSN,86.85,2,173.7,Low Value
4024-CSNBY,94.25,72,6786.0,High Value
7110-BDTWG,47.05,71,3340.5499999999997,High Value
7493-GVFIO,20.55,57,1171.3500000000001,Medium Value
0690-SRQID,19.65,4,78.6,Low Value
9605-WGJVW,70.2,1,70.2,Low Value
9114-DPSIA,81.0,72,5832.0,High Value
4700-UBQMV,75.9,21,1593.9,Medium Value
7711-GQBZC,24.7,71,1753.7,Medium Value
3565-UNOCC,99.05,29,2872.45,High Value
4627-MIHJH,110.25,69,7607.25,High Value
9795-NREXC,85.0,64,5440.0,High Value
8573-CGOCC,19.75,16,316.0,Low Value
7356-AYNJP,23.9,4,95.6,Low Value
9249-FXSCK,111.25,52,5785.0,High Value
5493-SDRDQ,55.1,2,110.2,Low Value
6286-SUUWT,19.95,1,19.95,Low Value
4819-HJPIW,25.15,18,452.7,Low Value
8654-DHAOW,54.15,2,108.3,Low Value
5438-QMDDL,59.8,19,1136.2,Medium Value
9812-GHVRI,83.85,40,3354.0,High Value
5553-AOINX,104.9,66,6923.400000000001,High Value
1228-ZLNBX,75.3,21,1581.3,Medium Value
4226-KKDON,66.65,8,533.2,Low Value
3831-YCPUO,109.5,72,7884.0,High Value
7445-WMRBW,73.85,48,3544.7999999999997,High Value
3308-DGHKL,19.3,69,1331.7,Medium Value
9924-JPRMC,118.2,72,8510.4,High Value
0080-EMYVY,51.45,14,720.3000000000001,Medium Value
6218-KNUBD,59.45,6,356.70000000000005,Low Value
7337-CINUD,19.5,8,156.0,Low Value
7609-NRNCA,19.55,17,332.35,Low Value
0623-EJQEG,93.55,65,6080.75,High Value
7153-CHRBV,59.3,57,3380.1,High Value
0871-URUWO,102.25,13,1329.25,Medium Value
9190-MFJLN,95.9,19,1822.1000000000001,Medium Value
6198-PNNSZ,109.8,56,6148.8,High Value
3317-VLGQT,78.1,14,1093.3999999999999,Medium Value
4132-POCZS,39.9,52,2074.7999999999997,Medium Value
5614-DNZCE,64.9,58,3764.2000000000003,High Value
1095-JUDTC,95.05,47,4467.349999999999,High Value
3896-RCYYE,53.4,67,3577.7999999999997,High Value
9638-JIQYA,24.9,2,49.8,Low Value
3258-SANFR,44.7,6,268.20000000000005,Low Value
3726-TBHQT,114.0,71,8094.0,High Value
3190-ITQXP,20.25,46,931.5,Medium Value
0870-VEMYL,53.85,5,269.25,Low Value
4833-QTJNO,83.85,67,5617.95,High Value
3039-MJSLN,20.2,3,60.599999999999994,Low Value
0178-CIIKR,19.95,3,59.849999999999994,Low Value
5385-SUIRI,104.2,52,5418.400000000001,High Value
3982-XWFZQ,50.25,42,2110.5,Medium Value
5774-QPLTF,20.35,50,1017.5000000000001,Medium Value
2322-VCZHZ,90.0,23,2070.0,Medium Value
5010-IPEAQ,54.2,67,3631.4,High Value
4009-ALQFH,99.5,25,2487.5,Medium Value
6383-ZTSIW,99.1,39,3864.8999999999996,High Value
8990-YOZLV,66.9,69,4616.1,High Value
3069-SSVSN,25.85,1,25.85,Low Value
5222-IMUKT,91.05,32,2913.6,High Value
3627-FCRDW,71.0,9,639.0,Low Value
7562-GSUHK,93.2,16,1491.2,Medium Value
6685-XSHHU,20.95,60,1257.0,Medium Value
8901-UPRHR,109.2,72,7862.400000000001,High Value
4903-UYAVB,19.35,5,96.75,Low Value
0118-JPNOY,85.8,26,2230.7999999999997,Medium Value
6776-TLWOI,19.85,3,59.550000000000004,Low Value
3845-FXCYS,19.65,2,39.3,Low Value
5857-XRECV,20.5,2,41.0,Low Value
0725-CXOTM,89.65,36,3227.4,High Value
4343-EJVQB,74.35,7,520.4499999999999,Low Value
9000-PLFUZ,49.45,60,2967.0,High Value
3427-GGZZI,89.1,19,1692.8999999999999,Medium Value
7779-ORAEL,75.15,45,3381.7500000000005,High Value
0644-OQMDK,70.65,4,282.6,Low Value
4077-CROMM,104.2,31,3230.2000000000003,High Value
3154-CFSZG,90.05,47,4232.349999999999,High Value
2868-MZAGQ,79.25,1,79.25,Low Value
4847-QNOKA,44.9,1,44.9,Low Value
2220-IAHLS,19.4,1,19.4,Low Value
1658-XUHBX,88.75,59,5236.25,High Value
6379-RXJRQ,70.1,10,701.0,Medium Value
2378-HTWFW,91.0,35,3185.0,High Value
8650-RHRKE,29.65,4,118.6,Low Value
4377-VDHYI,90.8,32,2905.6,High Value
0475-RIJEP,77.85,43,3347.5499999999997,High Value
1260-TTRXI,54.3,4,217.2,Low Value
3719-TDVQB,18.95,54,1023.3,Medium Value
6328-ZPBGN,95.15,11,1046.65,Medium Value
0201-MIBOL,102.4,66,6758.400000000001,High Value
4937-QPZPO,99.9,61,6093.900000000001,High Value
2925-VDZHY,88.7,72,6386.400000000001,High Value
6981-TDRFT,54.3,44,2389.2,Medium Value
3413-CSSTH,55.7,41,2283.7000000000003,Medium Value
8033-VCZGH,103.95,50,5197.5,High Value
4789-KWMXN,110.85,47,5209.95,High Value
0224-NIJLP,20.15,8,161.2,Low Value
7542-CYDDM,20.05,18,360.90000000000003,Low Value
4718-WXBGI,91.95,72,6620.400000000001,High Value
2867-UIMSS,80.5,1,80.5,Low Value
8495-PRWFH,55.65,42,2337.2999999999997,Medium Value
0439-IFYUN,74.7,18,1344.6000000000001,Medium Value
5716-LIBJC,104.15,13,1353.95,Medium Value
2868-LLSKM,83.65,68,5688.200000000001,High Value
8111-RKSPX,72.2,4,288.8,Low Value
2988-QRAJY,110.05,69,7593.45,High Value
1585-MQSSU,51.5,17,875.5,Medium Value
0071-NDAFP,25.5,25,637.5,Low Value
2856-NNASM,89.55,43,3850.65,High Value
7328-ZJAJO,19.5,59,1150.5,Medium Value
6458-CYIDZ,80.7,5,403.5,Low Value
8559-CIZFV,77.5,21,1627.5,Medium Value
1090-PYKCI,105.1,69,7251.9,High Value
3058-WQDRE,25.15,13,326.95,Low Value
7547-EKNFS,95.25,42,4000.5,High Value
2279-AXJJK,95.65,52,4973.8,High Value
6769-DYBQN,85.0,46,3910.0,High Value
0909-SELIE,80.8,61,4928.8,High Value
3417-TSCIC,24.85,29,720.6500000000001,Medium Value
1042-HFUCW,54.75,25,1368.75,Medium Value
4439-JMPMT,85.75,5,428.75,Low Value
6537-OTKMY,50.75,15,761.25,Medium Value
8999-EXMNO,20.15,19,382.84999999999997,Low Value
6725-TPKJO,20.05,44,882.2,Medium Value
2446-BEGGB,98.25,6,589.5,Low Value
7162-WPHPM,71.6,58,4152.799999999999,High Value
1599-MMYRQ,81.45,62,5049.900000000001,High Value
8821-KVZKQ,58.4,70,4088.0,High Value
1496-GGSUK,25.7,1,25.7,Low Value
6434-TTGJP,53.7,10,537.0,Low Value
0042-JVWOJ,19.6,26,509.6,Low Value
0130-SXOUN,89.4,66,5900.400000000001,High Value
2575-GFSOE,69.0,7,483.0,Low Value
2330-PQGDQ,84.2,51,4294.2,High Value
1452-UZOSF,106.1,72,7639.2,High Value
2097-YVPKN,25.75,65,1673.75,Medium Value
2842-JTCCU,46.05,2,92.1,Low Value
8597-CTXVJ,64.95,70,4546.5,High Value
6631-HMANX,85.45,72,6152.400000000001,High Value
9962-BFPDU,20.05,1,20.05,Low Value
3296-SILRA,76.4,1,76.4,Low Value
9681-OXGVC,100.5,5,502.5,Low Value
6394-HHHZM,20.7,3,62.099999999999994,Low Value
5995-LFTLE,25.3,58,1467.4,Medium Value
5180-UCIIQ,40.05,22,881.0999999999999,Medium Value
1932-UEDCX,100.6,33,3319.7999999999997,High Value
7153-OANIO,69.95,1,69.95,Low Value
5188-HGMLP,74.0,54,3996.0,High Value
0665-XHDJU,99.4,72,7156.8,High Value
6521-YYTYI,93.3,1,93.3,Low Value
8878-HMWBV,49.15,3,147.45,Low Value
8265-HKSOW,107.45,72,7736.400000000001,High Value
3544-FBCAS,83.6,72,6019.2,High Value
5331-RGMTT,99.05,54,5348.7,High Value
4759-PXTAN,80.1,59,4725.9,High Value
7054-DMVAS,65.3,54,3526.2,High Value
3428-MMGUB,89.55,60,5373.0,High Value
6549-BTYPG,60.8,60,3648.0,High Value
7823-JSOAG,74.5,3,223.5,Low Value
3705-RHRFR,99.15,69,6841.35,High Value
9374-YOLBJ,19.25,1,19.25,Low Value
9074-KGVOX,39.45,50,1972.5000000000002,Medium Value
6128-DAFVY,44.85,56,2511.6,Medium Value
9933-QRGTX,97.2,60,5832.0,High Value
4476-OSWTN,110.55,69,7627.95,High Value
3751-KTZEL,35.05,1,35.05,Low Value
1977-STDKI,73.0,1,73.0,Low Value
5066-GFJMM,19.9,3,59.699999999999996,Low Value
2661-GKBTK,76.95,60,4617.0,High Value
0458-HEUZG,35.4,13,460.2,Low Value
7268-WNTCP,20.45,62,1267.8999999999999,Medium Value
0824-VWDPO,96.75,45,4353.75,High Value
8409-WQJUX,54.2,25,1355.0,Medium Value
2578-JQPHZ,100.1,44,4404.4,High Value
3278-FSIXX,45.25,2,90.5,Low Value
5813-UECBU,83.85,33,2767.0499999999997,High Value
0328-GRPMV,70.1,1,70.1,Low Value
9746-UGFAC,20.85,22,458.70000000000005,Low Value
2946-KIQSP,33.45,35,1170.75,Medium Value
0625-AFOHS,20.2,29,585.8,Low Value
6726-WEXXK,85.9,27,2319.3,Medium Value
4636-OLWOE,61.0,54,3294.0,High Value
4342-HENTK,70.65,2,141.3,Low Value
4685-ERGHK,86.9,57,4953.3,High Value
0885-HMGPY,69.4,62,4302.8,High Value
5003-OKNNK,20.35,15,305.25,Low Value
4195-SMMNX,20.35,2,40.7,Low Value
7208-PSIHR,104.3,70,7301.0,High Value
4012-ZTHBR,44.95,21,943.95,Medium Value
0489-WMEMG,49.45,23,1137.3500000000001,Medium Value
7435-ZNUYY,20.6,6,123.60000000000001,Low Value
1354-YZFNB,19.55,4,78.2,Low Value
6956-SMUCM,99.0,3,297.0,Low Value
2985-FMWYF,93.5,23,2150.5,Medium Value
2812-ENYMO,54.55,26,1418.3,Medium Value
2717-HVIZY,20.05,8,160.4,Low Value
3223-WZWJM,83.95,26,2182.7000000000003,Medium Value
3422-GALYP,79.45,2,158.9,Low Value
9053-JZFKV,116.2,67,7785.400000000001,High Value
2530-ENDWQ,93.7,71,6652.7,High Value
2890-WFBHU,79.85,59,4711.15,High Value
0327-WFZSY,100.0,39,3900.0,High Value
7977-HXJKU,19.6,21,411.6,Low Value
6615-ZGEDR,19.7,1,19.7,Low Value
7033-CLAMM,20.2,48,969.5999999999999,Medium Value
4023-RTIQM,50.4,31,1562.3999999999999,Medium Value
0864-FVJNJ,113.35,64,7254.4,High Value
7356-IWLFW,80.0,46,3680.0,High Value
9541-PWTWO,80.95,52,4209.400000000001,High Value
3967-VQOGC,24.9,67,1668.3,Medium Value
7872-RDDLZ,54.9,67,3678.2999999999997,High Value
9250-WYPLL,75.55,5,377.75,Low Value
6308-CQRBU,109.25,71,7756.75,High Value
2754-XBHTB,77.65,9,698.85,Medium Value
1597-LHYNC,95.0,26,2470.0,Medium Value
0186-CAERR,116.3,71,8257.3,High Value
3043-SUDUA,19.9,32,636.8,Low Value
5442-BHQNG,70.35,2,140.7,Low Value
2169-RRLFW,25.6,71,1817.6000000000001,Medium Value
5872-OEQNH,44.45,60,2667.0,Medium Value
3162-KKZXO,100.15,55,5508.25,High Value
7055-VKGDA,105.4,54,5691.6,High Value
0754-UKWQP,95.85,2,191.7,Low Value
8873-GLDMH,73.85,6,443.09999999999997,Low Value
5696-JVVQY,70.1,48,3364.7999999999997,High Value
8946-BFWSG,25.25,63,1590.75,Medium Value
7493-TPUWZ,79.15,1,79.15,Low Value
0547-HURJB,21.05,12,252.60000000000002,Low Value
8904-OPDCK,24.95,54,1347.3,Medium Value
8845-LWKGE,64.5,30,1935.0,Medium Value
1577-HKTFG,19.65,30,589.5,Low Value
8752-STIVR,79.0,4,316.0,Low Value
0691-NIKRI,105.95,40,4238.0,High Value
5022-JNQEQ,75.85,9,682.65,Medium Value
4558-FANTW,91.85,17,1561.4499999999998,Medium Value
3249-VHRIP,43.6,62,2703.2000000000003,Medium Value
3736-BLEPA,91.25,28,2555.0,Medium Value
4701-LKOZD,89.75,70,6282.5,High Value
6603-QWSPR,104.4,46,4802.400000000001,High Value
9921-QFQUL,90.15,23,2073.4500000000003,Medium Value
1929-ZCBHE,40.3,47,1894.1,Medium Value
4378-MYPGO,105.25,68,7157.0,High Value
8651-ENBZX,106.0,60,6360.0,High Value
4129-LYCOI,104.0,67,6968.0,High Value
7798-JVXYM,69.65,14,975.1000000000001,Medium Value
8647-SDTWQ,74.3,57,4235.099999999999,High Value
2696-ECXKC,100.9,55,5549.5,High Value
2081-KJSQF,20.25,1,20.25,Low Value
7623-TRNQN,49.9,1,49.9,Low Value
3323-CPBWR,96.9,23,2228.7000000000003,Medium Value
9330-IJWIO,100.35,13,1304.55,Medium Value
3384-CTMSF,104.1,47,4892.7,High Value
0902-RFHOF,20.1,38,763.8000000000001,Medium Value
9286-DOJGF,74.95,38,2848.1,High Value
6048-QBXKL,56.55,2,113.1,Low Value
9661-MHUMO,49.25,1,49.25,Low Value
7718-RXDGG,68.6,15,1029.0,Medium Value
1025-FALIX,69.05,26,1795.3,Medium Value
